workload,baseline_ns,candidate_ns,native_delta_percent,native_uncertainty_ns,native_failed,baseline_instructions,candidate_instructions,instructions_delta_percent,instructions_failed
corpus_tpcds/74,2849000.0,2726000.0,-4.317304317304317,577000.0,False,33883344,33258206,-1.8449713818093043,False
corpus_tpcds/75,2544000.0,2538000.0,-0.2358490566037736,398000.0,False,32673289,32096522,-1.765255404804824,False
corpus_tpcds/76,906900.0,882900.0,-2.6463777704267284,164400.0,False,11181181,10961242,-1.9670462359924232,False
corpus_tpcds/78,1226000.0,1240000.0,1.1419249592169658,118000.0,False,15970997,15766530,-1.2802394240008936,False
corpus_tpcds/79,1036999.9999999999,984100.0,-5.101253616200569,303100.0,False,11824328,11527670,-2.508878305811544,False
corpus_tpcds/81,1491000.0,1568000.0,5.164319248826291,554000.0,False,17806961,18511384,3.9558855663243153,True
corpus_tpcds/82,587800.0,582100.0,-0.9697175910173529,73800.0,False,7244159,7027725,-2.9877036105916503,False
corpus_tpcds/83,1666000.0,1644000.0,-1.3205282112845138,424000.0,False,20603988,20333641,-1.312110063352784,False
corpus_tpcds/84,1338000.0,1306000.0,-2.391629297458894,226000.0,False,16704625,16171056,-3.1941393476357596,False
corpus_tpcds/85,70860000.0,70830000.0,-0.04233700254022015,13820000.0,False,887714954,874872977,-1.4466329469988854,False
corpus_tpcds/88,16880000.0,17220000.0,2.014218009478673,4269999.999999998,False,220253846,214205217,-2.7462081184271354,False
corpus_tpcds/89,1365000.0,1372000.0,0.5128205128205128,305000.0,False,17090002,16794016,-1.73192489971622,False
corpus_tpcds/90,1090000.0,1071000.0,-1.7431192660550459,184000.0,False,12997364,12591528,-3.1224485211001247,False
corpus_tpcds/91,8966000.0,9299000.0,3.714030782957841,1887000.0,False,112203466,109552271,-2.3628459035302884,False
corpus_tpcds/92,873300.0,895000.0,2.4848276651780603,94000.0,False,10236913,9915588,-3.1388857168171693,False
corpus_tpcds/93,378700.0,371400.0,-1.9276472141536836,65000.0,False,4341413,4258989,-1.8985523837515574,False
corpus_tpcds/94,1066000.0,1051000.0,-1.4071294559099436,311000.0000000001,False,12994252,12552187,-3.4020042092457494,False
corpus_tpcds/95,966600.0,945100.0,-2.2242913304365817,172000.0,False,11542771,11264412,-2.411543987141389,False
corpus_tpcds/96,444300.0,435700.0,-1.9356290794508215,111400.0,False,5243895,5049356,-3.7098187511382283,False
corpus_tpcds/98,465300.0,471300.0,1.2894906511927788,80300.0,False,5753410,5670418,-1.442483674898886,False
corpus_tpcds/99,1288000.0,1283000.0,-0.38819875776397517,301000.0,False,16437072,16075235,-2.2013470525650796,False
corpus_tpch/1,184000.0,189900.0,3.2065217391304346,70900.0,False,2300978,2290765,-0.44385474350471843,False
